Time,hsync,vsync,rgb
456525,1,1,000
456535,1,1,000
456545,1,1,000
456555,1,1,000
456565,1,1,000
456575,1,1,000
456585,1,1,000
456595,1,1,000
456605,1,1,000
456615,1,1,000
456625,1,1,000
456635,1,1,000
456645,1,1,000
456655,1,1,000
456665,1,1,000
456675,1,1,000
456685,1,1,000
456695,1,1,000
456705,1,1,000
456715,1,1,000
456725,1,1,000
456735,1,1,000
456745,1,1,000
456755,1,1,000
456765,1,1,000
456775,1,1,000
456785,1,1,000
456795,1,1,000
456805,1,1,000
456815,1,1,000
456825,1,1,000
456835,1,1,000
456845,1,1,000
456855,1,1,000
456865,1,1,000
456875,1,1,000
456885,1,1,000
456895,1,1,000
456905,1,1,000
456915,1,1,000
456925,1,1,000
456935,1,1,000
456945,1,1,000
456955,1,1,000
456965,1,1,000
456975,1,1,000
456985,1,1,000
456995,1,1,000
457005,1,1,000
457015,1,1,000
457025,1,1,000
457035,1,1,000
457045,1,1,000
457055,1,1,000
457065,1,1,000
457075,1,1,000
457085,1,1,000
457095,1,1,000
457105,1,1,000
457115,1,1,000
457125,1,1,000
457135,1,1,000
457145,1,1,000
457155,1,1,000
457165,1,1,000
457175,1,1,000
457185,1,1,000
457195,1,1,000
457205,1,1,000
457215,1,1,000
457225,1,1,000
457235,1,1,000
457245,1,1,000
457255,1,1,000
457265,1,1,000
457275,1,1,000
457285,1,1,000
457295,1,1,000
457305,1,1,000
457315,1,1,000
457325,1,1,000
457335,1,1,000
457345,1,1,000
457355,1,1,000
457365,1,1,000
457375,1,1,000
457385,1,1,000
457395,1,1,000
457405,1,1,000
457415,1,1,000
457425,1,1,000
457435,1,1,000
457445,1,1,000
457455,1,1,000
457465,1,1,000
457475,1,1,000
457485,1,1,000
457495,1,1,000
457505,1,1,000
457515,1,1,000
457525,1,1,000
457535,1,1,000
457545,1,1,000
457555,1,1,000
457565,1,1,000
457575,1,1,000
457585,1,1,000
457595,1,1,000
457605,1,1,000
457615,1,1,000
457625,1,1,000
457635,1,1,000
457645,1,1,000
457655,1,1,000
457665,1,1,000
457675,1,1,000
457685,1,1,000
457695,1,1,000
457705,1,1,000
457715,1,1,000
457725,1,1,000
457735,1,1,000
457745,1,1,000
457755,1,1,000
457765,1,1,000
457775,1,1,000
457785,1,1,000
457795,1,1,000
457805,1,1,000
457815,1,1,000
457825,1,1,000
457835,1,1,000
457845,1,1,000
457855,1,1,000
457865,1,1,000
457875,1,1,000
457885,1,1,000
457895,1,1,000
457905,1,1,000
457915,1,1,000
457925,1,1,000
457935,1,1,000
457945,1,1,000
457955,1,1,000
457965,1,1,000
457975,1,1,000
457985,1,1,000
457995,1,1,000
458005,1,1,000
458015,1,1,000
458025,1,1,000
458035,1,1,000
458045,1,1,000
458055,1,1,000
458065,1,1,000
458075,1,1,000
458085,1,1,000
458095,1,1,000
458105,1,1,000
458115,1,1,000
458125,1,1,000
458135,1,1,000
458145,1,1,000
458155,1,1,000
458165,1,1,000
458175,1,1,000
458185,1,1,000
458195,1,1,000
458205,1,1,000
458215,1,1,000
458225,1,1,000
458235,1,1,000
458245,1,1,000
458255,1,1,000
458265,1,1,000
458275,1,1,000
458285,1,1,000
458295,1,1,000
458305,1,1,000
458315,1,1,000
458325,1,1,000
458335,1,1,000
458345,1,1,000
458355,1,1,000
458365,1,1,000
458375,1,1,000
458385,1,1,000
458395,1,1,000
458405,1,1,000
458415,1,1,000
458425,1,1,000
458435,1,1,000
458445,1,1,000
458455,1,1,000
458465,1,1,000
458475,1,1,000
458485,1,1,000
458495,1,1,000
458505,1,1,000
458515,1,1,000
458525,1,1,000
458535,1,1,000
458545,1,1,000
458555,1,1,000
458565,1,1,000
458575,1,1,000
458585,1,1,000
458595,1,1,000
458605,1,1,000
458615,1,1,000
458625,1,1,000
458635,1,1,000
458645,1,1,000
458655,1,1,000
458665,1,1,000
458675,1,1,000
458685,1,1,000
458695,1,1,000
458705,1,1,000
458715,1,1,000
458725,1,1,000
458735,1,1,000
458745,1,1,000
458755,1,1,000
458765,1,1,000
458775,1,1,000
458785,1,1,000
458795,1,1,000
458805,1,1,000
458815,1,1,000
458825,1,1,000
458835,1,1,000
458845,1,1,000
458855,1,1,000
458865,1,1,000
458875,1,1,000
458885,1,1,000
458895,1,1,000
458905,1,1,000
458915,1,1,000
458925,1,1,000
458935,1,1,000
458945,1,1,000
458955,1,1,000
458965,1,1,000
458975,1,1,000
458985,1,1,000
458995,1,1,000
459005,1,1,000
459015,1,1,000
459025,1,1,000
459035,1,1,000
459045,1,1,000
459055,1,1,000
459065,1,1,000
459075,1,1,000
459085,1,1,000
459095,1,1,000
459105,1,1,000
459115,1,1,000
459125,1,1,000
459135,1,1,000
459145,1,1,000
459155,1,1,000
459165,1,1,000
459175,1,1,000
459185,1,1,000
459195,1,1,000
459205,1,1,000
459215,1,1,000
459225,1,1,000
459235,1,1,000
459245,1,1,000
459255,1,1,000
459265,1,1,000
459275,1,1,000
459285,1,1,000
459295,1,1,000
459305,1,1,000
459315,1,1,000
459325,1,1,000
459335,1,1,000
459345,1,1,000
459355,1,1,000
459365,1,1,000
459375,1,1,000
459385,1,1,000
459395,1,1,000
459405,1,1,000
459415,1,1,000
459425,1,1,000
459435,1,1,000
459445,1,1,000
459455,1,1,000
459465,1,1,000
459475,1,1,000
459485,1,1,000
459495,1,1,000
459505,1,1,000
459515,1,1,000
459525,1,1,000
459535,1,1,000
459545,1,1,000
459555,1,1,000
459565,1,1,000
459575,1,1,000
459585,1,1,000
459595,1,1,000
459605,1,1,000
459615,1,1,000
459625,1,1,000
459635,1,1,000
459645,1,1,000
459655,1,1,000
459665,1,1,000
459675,1,1,000
459685,1,1,000
459695,1,1,000
459705,1,1,000
459715,1,1,000
459725,1,1,000
459735,1,1,000
459745,1,1,000
459755,1,1,000
459765,1,1,000
459775,1,1,000
459785,1,1,000
459795,1,1,000
459805,1,1,000
459815,1,1,000
459825,1,1,000
459835,1,1,000
459845,1,1,000
459855,1,1,000
459865,1,1,000
459875,1,1,000
459885,1,1,000
459895,1,1,000
459905,1,1,000
459915,1,1,000
459925,1,1,000
459935,1,1,000
459945,1,1,000
459955,1,1,000
459965,1,1,000
459975,1,1,000
459985,1,1,000
459995,1,1,000
460005,1,1,000
460015,1,1,000
460025,1,1,000
460035,1,1,000
460045,1,1,000
460055,1,1,000
460065,1,1,000
460075,1,1,000
460085,1,1,000
460095,1,1,000
460105,1,1,000
460115,1,1,000
460125,1,1,000
460135,1,1,000
460145,1,1,000
460155,1,1,000
460165,1,1,000
460175,1,1,000
460185,1,1,000
460195,1,1,000
460205,1,1,000
460215,1,1,000
460225,1,1,000
460235,1,1,000
460245,1,1,000
460255,1,1,000
460265,1,1,000
460275,1,1,000
460285,1,1,000
460295,1,1,000
460305,1,1,000
460315,1,1,000
460325,1,1,000
460335,1,1,000
460345,1,1,000
460355,1,1,000
460365,1,1,000
460375,1,1,000
460385,1,1,000
460395,1,1,000
460405,1,1,000
460415,1,1,000
460425,1,1,000
460435,1,1,000
460445,1,1,000
460455,1,1,000
460465,1,1,000
460475,1,1,000
460485,1,1,000
460495,1,1,000
460505,1,1,000
460515,1,1,000
460525,1,1,000
460535,1,1,000
460545,1,1,000
460555,1,1,000
460565,1,1,000
460575,1,1,000
460585,1,1,000
460595,1,1,000
460605,1,1,000
460615,1,1,000
460625,1,1,000
460635,1,1,000
460645,1,1,000
460655,1,1,000
460665,1,1,000
460675,1,1,000
460685,1,1,000
460695,1,1,000
460705,1,1,000
460715,1,1,000
460725,1,1,000
460735,1,1,000
460745,1,1,000
460755,1,1,000
460765,1,1,000
460775,1,1,000
460785,1,1,000
460795,1,1,000
460805,1,1,000
460815,1,1,000
460825,1,1,000
460835,1,1,000
460845,1,1,000
460855,1,1,000
460865,1,1,000
460875,1,1,000
460885,1,1,000
460895,1,1,000
460905,1,1,000
460915,1,1,000
460925,1,1,000
460935,1,1,000
460945,1,1,000
460955,1,1,000
460965,1,1,000
460975,1,1,000
460985,1,1,000
460995,1,1,000
461005,1,1,000
461015,1,1,000
461025,1,1,000
461035,1,1,000
461045,1,1,000
461055,1,1,000
461065,1,1,000
461075,1,1,000
461085,1,1,000
461095,1,1,000
461105,1,1,000
461115,1,1,000
461125,1,1,000
461135,1,1,000
461145,1,1,000
461155,1,1,000
461165,1,1,000
461175,1,1,000
461185,1,1,000
461195,1,1,000
461205,1,1,000
461215,1,1,000
461225,1,1,000
461235,1,1,000
461245,1,1,000
461255,1,1,000
461265,1,1,000
461275,1,1,000
461285,1,1,000
461295,1,1,000
461305,1,1,000
461315,1,1,000
461325,1,1,000
461335,1,1,000
461345,1,1,000
461355,1,1,000
461365,1,1,000
461375,1,1,000
461385,1,1,000
461395,1,1,000
461405,1,1,000
461415,1,1,000
461425,1,1,000
461435,1,1,000
461445,1,1,000
461455,1,1,000
461465,1,1,000
461475,1,1,000
461485,1,1,000
461495,1,1,000
461505,1,1,000
461515,1,1,000
461525,1,1,000
461535,1,1,000
461545,1,1,000
461555,1,1,000
461565,1,1,000
461575,1,1,000
461585,1,1,000
461595,1,1,000
461605,1,1,000
461615,1,1,000
461625,1,1,000
461635,1,1,000
461645,1,1,000
461655,1,1,000
461665,1,1,000
461675,1,1,000
461685,1,1,000
461695,1,1,000
461705,1,1,000
461715,1,1,000
461725,1,1,000
461735,1,1,000
461745,1,1,000
461755,1,1,000
461765,1,1,000
461775,1,1,000
461785,1,1,000
461795,1,1,000
461805,1,1,000
461815,1,1,000
461825,1,1,000
461835,1,1,000
461845,1,1,000
461855,1,1,000
461865,1,1,000
461875,1,1,000
461885,1,1,000
461895,1,1,000
461905,1,1,000
461915,1,1,000
461925,1,1,000
461935,1,1,000
461945,1,1,000
461955,1,1,000
461965,1,1,000
461975,1,1,000
461985,1,1,000
461995,1,1,000
462005,1,1,000
462015,1,1,000
462025,1,1,000
462035,1,1,000
462045,1,1,000
462055,1,1,000
462065,1,1,000
462075,1,1,000
462085,1,1,000
462095,1,1,000
462105,1,1,000
462115,1,1,000
462125,1,1,000
462135,1,1,000
462145,1,1,000
462155,1,1,000
462165,1,1,000
462175,1,1,000
462185,1,1,000
462195,1,1,000
462205,1,1,000
462215,1,1,000
462225,1,1,000
462235,1,1,000
462245,1,1,000
462255,1,1,000
462265,1,1,000
462275,1,1,000
462285,1,1,000
462295,1,1,000
462305,1,1,000
462315,1,1,000
462325,1,1,000
462335,1,1,000
462345,1,1,000
462355,1,1,000
462365,1,1,000
462375,1,1,000
462385,1,1,000
462395,1,1,000
462405,1,1,000
462415,1,1,000
462425,1,1,000
462435,1,1,000
462445,1,1,000
462455,1,1,000
462465,1,1,000
462475,1,1,000
462485,1,1,000
462495,1,1,000
462505,1,1,000
462515,1,1,000
462525,1,1,000
462535,1,1,000
462545,1,1,000
462555,1,1,000
462565,1,1,000
462575,1,1,000
462585,1,1,000
462595,1,1,000
462605,1,1,000
462615,1,1,000
462625,1,1,000
462635,1,1,000
462645,1,1,000
462655,1,1,000
462665,1,1,000
462675,1,1,000
462685,1,1,000
462695,1,1,000
462705,1,1,000
462715,1,1,000
462725,1,1,000
462735,1,1,000
462745,1,1,000
462755,1,1,000
462765,1,1,000
462775,1,1,000
462785,1,1,000
462795,1,1,000
462805,1,1,000
462815,1,1,000
462825,1,1,000
462835,1,1,000
462845,1,1,000
462855,1,1,000
462865,1,1,000
462875,1,1,000
462885,1,1,000
462895,1,1,000
462905,1,1,000
462915,1,1,000
462925,1,1,000
462935,1,1,000
462945,1,1,000
462955,1,1,000
462965,1,1,000
462975,1,1,000
462985,1,1,000
462995,1,1,000
463005,1,1,000
463015,1,1,000
463025,1,1,000
463035,1,1,000
463045,1,1,000
463055,1,1,000
463065,1,1,000
463075,1,1,000
463085,1,1,000
463095,1,1,000
463105,1,1,000
463115,1,1,000
463125,1,1,000
463135,1,1,000
463145,1,1,000
463155,1,1,000
463165,1,1,000
463175,1,1,000
463185,1,1,000
463195,1,1,000
463205,1,1,000
463215,1,1,000
463225,1,1,000
463235,1,1,000
463245,1,1,000
463255,1,1,000
463265,1,1,000
463275,1,1,000
463285,1,1,000
463295,1,1,000
463305,1,1,000
463315,1,1,000
463325,1,1,000
463335,1,1,000
463345,1,1,000
463355,1,1,000
463365,1,1,000
463375,1,1,000
463385,1,1,000
463395,1,1,000
463405,1,1,000
463415,1,1,000
463425,1,1,000
463435,1,1,000
463445,1,1,000
463455,1,1,000
463465,1,1,000
463475,1,1,000
463485,1,1,000
463495,1,1,000
463505,1,1,000
463515,1,1,000
463525,1,1,000
463535,1,1,000
463545,1,1,000
463555,1,1,000
463565,1,1,000
463575,1,1,000
463585,1,1,000
463595,1,1,000
463605,1,1,000
463615,1,1,000
463625,1,1,000
463635,1,1,000
463645,1,1,000
463655,1,1,000
463665,1,1,000
463675,1,1,000
463685,1,1,000
463695,1,1,000
463705,1,1,000
463715,1,1,000
463725,1,1,000
463735,1,1,000
463745,1,1,000
463755,1,1,000
463765,1,1,000
463775,1,1,000
463785,1,1,000
463795,1,1,000
463805,1,1,000
463815,1,1,000
463825,1,1,000
463835,1,1,000
463845,1,1,000
463855,1,1,000
463865,1,1,000
463875,1,1,000
463885,1,1,000
463895,1,1,000
463905,1,1,000
463915,1,1,000
463925,1,1,000
463935,1,1,000
463945,1,1,000
463955,1,1,000
463965,1,1,000
463975,1,1,000
463985,1,1,000
463995,1,1,000
464005,1,1,000
464015,1,1,000
464025,1,1,000
464035,1,1,000
464045,1,1,000
464055,1,1,000
464065,1,1,000
464075,1,1,000
464085,1,1,000
464095,1,1,000
464105,1,1,000
464115,1,1,000
464125,1,1,000
464135,1,1,000
464145,1,1,000
464155,1,1,000
464165,1,1,000
464175,1,1,000
464185,1,1,000
464195,1,1,000
464205,1,1,000
464215,1,1,000
464225,1,1,000
464235,1,1,000
464245,1,1,000
464255,1,1,000
464265,1,1,000
464275,1,1,000
464285,1,1,000
464295,1,1,000
464305,1,1,000
464315,1,1,000
464325,1,1,000
464335,1,1,000
464345,1,1,000
464355,1,1,000
464365,1,1,000
464375,1,1,000
464385,1,1,000
464395,1,1,000
464405,1,1,000
464415,1,1,000
464425,1,1,000
464435,1,1,000
464445,1,1,000
464455,1,1,000
464465,1,1,000
464475,1,1,000
464485,1,1,000
464495,1,1,000
464505,1,1,000
464515,1,1,000
464525,1,1,000
464535,1,1,000
464545,1,1,000
464555,1,1,000
464565,1,1,000
464575,1,1,000
464585,1,1,000
464595,1,1,000
464605,1,1,000
464615,1,1,000
464625,1,1,000
464635,1,1,000
464645,1,1,000
464655,1,1,000
464665,1,1,000
464675,1,1,000
464685,1,1,000
464695,1,1,000
464705,1,1,000
464715,1,1,000
464725,1,1,000
464735,1,1,000
464745,1,1,000
464755,1,1,000
464765,1,1,000
464775,1,1,000
464785,1,1,000
464795,1,1,000
464805,1,1,000
464815,1,1,000
464825,1,1,000
464835,1,1,000
464845,1,1,000
464855,1,1,000
464865,1,1,000
464875,1,1,000
464885,1,1,000
464895,1,1,000
464905,1,1,000
464915,1,1,000
464925,1,1,000
464935,1,1,000
464945,1,1,000
464955,1,1,000
464965,1,1,000
464975,1,1,000
464985,1,1,000
464995,1,1,000
465005,1,1,000
465015,1,1,000
465025,1,1,000
465035,1,1,000
465045,1,1,000
465055,1,1,000
465065,1,1,000
465075,1,1,000
465085,1,1,000
465095,1,1,000
465105,1,1,000
465115,1,1,000
465125,1,1,000
465135,1,1,000
465145,1,1,000
465155,1,1,000
465165,1,1,000
465175,1,1,000
465185,1,1,000
465195,1,1,000
465205,1,1,000
465215,1,1,000
465225,1,1,000
465235,1,1,000
465245,1,1,000
465255,1,1,000
465265,1,1,000
465275,1,1,000
465285,1,1,000
465295,1,1,000
465305,1,1,000
465315,1,1,000
465325,1,1,000
465335,1,1,000
465345,1,1,000
465355,1,1,000
465365,1,1,000
465375,1,1,000
465385,1,1,000
465395,1,1,000
465405,1,1,000
465415,1,1,000
465425,1,1,000
465435,1,1,000
465445,1,1,000
465455,1,1,000
465465,1,1,000
465475,1,1,000
465485,1,1,000
465495,1,1,000
465505,1,1,000
465515,1,1,000
465525,1,1,000
465535,1,1,000
465545,1,1,000
465555,1,1,000
465565,1,1,000
465575,1,1,000
465585,1,1,000
465595,1,1,000
465605,1,1,000
465615,1,1,000
465625,1,1,000
465635,1,1,000
465645,1,1,000
465655,1,1,000
465665,1,1,000
465675,1,1,000
465685,1,1,000
465695,1,1,000
465705,1,1,000
465715,1,1,000
465725,1,1,000
465735,1,1,000
465745,1,1,000
465755,1,1,000
465765,1,1,000
465775,1,1,000
465785,1,1,000
465795,1,1,000
465805,1,1,000
465815,1,1,000
465825,1,1,000
465835,1,1,000
465845,1,1,000
465855,1,1,000
465865,1,1,000
465875,1,1,000
465885,1,1,000
465895,1,1,000
465905,1,1,000
465915,1,1,000
465925,1,1,000
465935,1,1,000
465945,1,1,000
465955,1,1,000
465965,1,1,000
465975,1,1,000
465985,1,1,000
465995,1,1,000
466005,1,1,000
466015,1,1,000
466025,1,1,000
466035,1,1,000
466045,1,1,000
466055,1,1,000
466065,1,1,000
466075,1,1,000
466085,1,1,000
466095,1,1,000
466105,1,1,000
466115,1,1,000
466125,1,1,000
466135,1,1,000
466145,1,1,000
466155,1,1,000
466165,1,1,000
466175,1,1,000
466185,1,1,000
466195,1,1,000
466205,1,1,000
466215,1,1,000
466225,1,1,000
466235,1,1,000
466245,1,1,000
466255,1,1,000
466265,1,1,000
466275,1,1,000
466285,1,1,000
466295,1,1,000
466305,1,1,000
466315,1,1,000
466325,1,1,000
466335,1,1,000
466345,1,1,000
466355,1,1,000
466365,1,1,000
466375,1,1,000
466385,1,1,000
466395,1,1,000
466405,1,1,000
466415,1,1,000
466425,1,1,000
466435,1,1,000
466445,1,1,000
466455,1,1,000
466465,1,1,000
466475,1,1,000
466485,1,1,000
466495,1,1,000
466505,1,1,000
466515,1,1,000
466525,1,1,000
466535,1,1,000
466545,1,1,000
466555,1,1,000
466565,1,1,000
466575,1,1,000
466585,1,1,000
466595,1,1,000
466605,1,1,000
466615,1,1,000
466625,1,1,000
466635,1,1,000
466645,1,1,000
466655,1,1,000
466665,1,1,000
466675,1,1,000
466685,1,1,000
466695,1,1,000
466705,1,1,000
466715,1,1,000
466725,1,1,000
466735,1,1,000
466745,1,1,000
466755,1,1,000
466765,1,1,000
466775,1,1,000
466785,1,1,000
466795,1,1,000
466805,1,1,000
466815,1,1,000
466825,1,1,000
466835,1,1,000
466845,1,1,000
466855,1,1,000
466865,1,1,000
466875,1,1,000
466885,1,1,000
466895,1,1,000
466905,1,1,000
466915,1,1,000
466925,1,1,000
466935,1,1,000
466945,1,1,000
466955,1,1,000
466965,1,1,000
466975,1,1,000
466985,1,1,000
466995,1,1,000
467005,1,1,000
467015,1,1,000
467025,1,1,000
467035,1,1,000
467045,1,1,000
467055,1,1,000
467065,1,1,000
467075,1,1,000
467085,1,1,000
467095,1,1,000
467105,1,1,000
467115,1,1,000
467125,1,1,000
467135,1,1,000
467145,1,1,000
467155,1,1,000
467165,1,1,000
467175,1,1,000
467185,1,1,000
467195,1,1,000
467205,1,1,000
467215,1,1,000
467225,1,1,000
467235,1,1,000
467245,1,1,000
467255,1,1,000
467265,1,1,000
467275,1,1,000
467285,1,1,000
467295,1,1,000
467305,1,1,000
467315,1,1,000
467325,1,1,000
467335,1,1,000
467345,1,1,000
467355,1,1,000
467365,1,1,000
467375,1,1,000
467385,1,1,000
467395,1,1,000
467405,1,1,000
467415,1,1,000
467425,1,1,000
467435,1,1,000
467445,1,1,000
467455,1,1,000
467465,1,1,000
467475,1,1,000
467485,1,1,000
467495,1,1,000
467505,1,1,000
467515,1,1,000
467525,1,1,000
467535,1,1,000
467545,1,1,000
467555,1,1,000
467565,1,1,000
467575,1,1,000
467585,1,1,000
467595,1,1,000
467605,1,1,000
467615,1,1,000
467625,1,1,000
467635,1,1,000
467645,1,1,000
467655,1,1,000
467665,1,1,000
467675,1,1,000
467685,1,1,000
467695,1,1,000
467705,1,1,000
467715,1,1,000
467725,1,1,000
467735,1,1,000
467745,1,1,000
467755,1,1,000
467765,1,1,000
467775,1,1,000
467785,1,1,000
467795,1,1,000
467805,1,1,000
467815,1,1,000
467825,1,1,000
467835,1,1,000
467845,1,1,000
467855,1,1,000
467865,1,1,000
467875,1,1,000
467885,1,1,000
467895,1,1,000
467905,1,1,000
467915,1,1,000
467925,1,1,000
467935,1,1,000
467945,1,1,000
467955,1,1,000
467965,1,1,000
467975,1,1,000
467985,1,1,000
467995,1,1,000
468005,1,1,000
468015,1,1,000
468025,1,1,000
468035,1,1,000
468045,1,1,000
468055,1,1,000
468065,1,1,000
468075,1,1,000
468085,1,1,000
468095,1,1,000
468105,1,1,000
468115,1,1,000
468125,1,1,000
468135,1,1,000
468145,1,1,000
468155,1,1,000
468165,1,1,000
468175,1,1,000
468185,1,1,000
468195,1,1,000
468205,1,1,000
468215,1,1,000
468225,1,1,000
468235,1,1,000
468245,1,1,000
468255,1,1,000
468265,1,1,000
468275,1,1,000
468285,1,1,000
468295,1,1,000
468305,1,1,000
468315,1,1,000
468325,1,1,000
468335,1,1,000
468345,1,1,000
468355,1,1,000
468365,1,1,000
468375,1,1,000
468385,1,1,000
468395,1,1,000
468405,1,1,000
468415,1,1,000
468425,1,1,000
468435,1,1,000
468445,1,1,000
468455,1,1,000
468465,1,1,000
468475,1,1,000
468485,1,1,000
468495,1,1,000
468505,1,1,000
468515,1,1,000
468525,1,1,000
468535,1,1,000
468545,1,1,000
468555,1,1,000
468565,1,1,000
468575,1,1,000
468585,1,1,000
468595,1,1,000
468605,1,1,000
468615,1,1,000
468625,1,1,000
468635,1,1,000
468645,1,1,000
468655,1,1,000
468665,1,1,000
468675,1,1,000
468685,1,1,000
468695,1,1,000
468705,1,1,000
468715,1,1,000
468725,1,1,000
468735,1,1,000
468745,1,1,000
468755,1,1,000
468765,1,1,000
468775,1,1,000
468785,1,1,000
468795,1,1,000
468805,1,1,000
468815,1,1,000
468825,1,1,000
468835,1,1,000
468845,1,1,000
468855,1,1,000
468865,1,1,000
468875,1,1,000
468885,1,1,000
468895,1,1,000
468905,1,1,000
468915,1,1,000
468925,1,1,000
468935,1,1,000
468945,1,1,000
468955,1,1,000
468965,1,1,000
468975,1,1,000
468985,1,1,000
468995,1,1,000
469005,1,1,000
469015,1,1,000
469025,1,1,000
469035,1,1,000
469045,1,1,000
469055,1,1,000
469065,1,1,000
469075,1,1,000
469085,1,1,000
469095,1,1,000
469105,1,1,000
469115,1,1,000
469125,1,1,000
469135,1,1,000
469145,1,1,000
469155,1,1,000
469165,1,1,000
469175,1,1,000
469185,1,1,000
469195,1,1,000
469205,1,1,000
469215,1,1,000
469225,1,1,000
469235,1,1,000
469245,1,1,000
469255,1,1,000
469265,1,1,000
469275,1,1,000
469285,1,1,000
469295,1,1,000
469305,1,1,000
469315,1,1,000
469325,1,1,000
469335,1,1,000
469345,1,1,000
469355,1,1,000
469365,1,1,000
469375,1,1,000
469385,1,1,000
469395,1,1,000
469405,1,1,000
469415,1,1,000
469425,1,1,000
469435,1,1,000
469445,1,1,000
469455,1,1,000
469465,1,1,000
469475,1,1,000
469485,1,1,000
469495,1,1,000
469505,1,1,000
469515,1,1,000
469525,1,1,000
469535,1,1,000
469545,1,1,000
469555,1,1,000
469565,1,1,000
469575,1,1,000
469585,1,1,000
469595,1,1,000
469605,1,1,000
469615,1,1,000
469625,1,1,000
469635,1,1,000
469645,1,1,000
469655,1,1,000
469665,1,1,000
469675,1,1,000
469685,1,1,000
469695,1,1,000
469705,1,1,000
469715,1,1,000
469725,1,1,000
469735,1,1,000
469745,1,1,000
469755,1,1,000
469765,1,1,000
469775,1,1,000
469785,1,1,000
469795,1,1,000
469805,1,1,000
469815,1,1,000
469825,1,1,000
469835,1,1,000
469845,1,1,000
469855,1,1,000
469865,1,1,000
469875,1,1,000
469885,1,1,000
469895,1,1,000
469905,1,1,000
469915,1,1,000
469925,1,1,000
469935,1,1,000
469945,1,1,000
469955,1,1,000
469965,1,1,000
469975,1,1,000
469985,1,1,000
469995,1,1,000
470005,1,1,000
470015,1,1,000
470025,1,1,000
470035,1,1,000
470045,1,1,000
470055,1,1,000
470065,1,1,000
470075,1,1,000
470085,1,1,000
470095,1,1,000
470105,1,1,000
470115,1,1,000
470125,1,1,000
470135,1,1,000
470145,1,1,000
470155,1,1,000
470165,1,1,000
470175,1,1,000
470185,1,1,000
470195,1,1,000
470205,1,1,000
470215,1,1,000
470225,1,1,000
470235,1,1,000
470245,1,1,000
470255,1,1,000
470265,1,1,000
470275,1,1,000
470285,1,1,000
470295,1,1,000
470305,1,1,000
470315,1,1,000
470325,1,1,000
470335,1,1,000
470345,1,1,000
470355,1,1,000
470365,1,1,000
470375,1,1,000
470385,1,1,000
470395,1,1,000
470405,1,1,000
470415,1,1,000
470425,1,1,000
470435,1,1,000
470445,1,1,000
470455,1,1,000
470465,1,1,000
470475,1,1,000
470485,1,1,000
470495,1,1,000
470505,1,1,000
470515,1,1,000
470525,1,1,000
470535,1,1,000
470545,1,1,000
470555,1,1,000
470565,1,1,000
470575,1,1,000
470585,1,1,000
470595,1,1,000
470605,1,1,000
470615,1,1,000
470625,1,1,000
470635,1,1,000
470645,1,1,000
470655,1,1,000
470665,1,1,000
470675,1,1,000
470685,1,1,000
470695,1,1,000
470705,1,1,000
470715,1,1,000
470725,1,1,000
470735,1,1,000
470745,1,1,000
470755,1,1,000
470765,1,1,000
470775,1,1,000
470785,1,1,000
470795,1,1,000
470805,1,1,000
470815,1,1,000
470825,1,1,000
470835,1,1,000
470845,1,1,000
470855,1,1,000
470865,1,1,000
470875,1,1,000
470885,1,1,000
470895,1,1,000
470905,1,1,000
470915,1,1,000
470925,1,1,000
470935,1,1,000
470945,1,1,000
470955,1,1,000
470965,1,1,000
470975,1,1,000
470985,1,1,000
470995,1,1,000
471005,1,1,000
471015,1,1,000
471025,1,1,000
471035,1,1,000
471045,1,1,000
471055,1,1,000
471065,1,1,000
471075,1,1,000
471085,1,1,000
471095,1,1,000
471105,1,1,000
471115,1,1,000
471125,1,1,000
471135,1,1,000
471145,1,1,000
471155,1,1,000
471165,1,1,000
471175,1,1,000
471185,1,1,000
471195,1,1,000
471205,1,1,000
471215,1,1,000
471225,1,1,000
471235,1,1,000
471245,1,1,000
471255,1,1,000
471265,1,1,000
471275,1,1,000
471285,1,1,000
471295,1,1,000
471305,1,1,000
471315,1,1,000
471325,1,1,000
471335,1,1,000
471345,1,1,000
471355,1,1,000
471365,1,1,000
471375,1,1,000
471385,1,1,000
471395,1,1,000
471405,1,1,000
471415,1,1,000
471425,1,1,000
471435,1,1,000
471445,1,1,000
471455,1,1,000
471465,1,1,000
471475,1,1,000
471485,1,1,000
471495,1,1,000
471505,1,1,000
471515,1,1,000
471525,1,1,000
471535,1,1,000
471545,1,1,000
471555,1,1,000
471565,1,1,000
471575,1,1,000
471585,1,1,000
471595,1,1,000
471605,1,1,000
471615,1,1,000
471625,1,1,000
471635,1,1,000
471645,1,1,000
471655,1,1,000
471665,1,1,000
471675,1,1,000
471685,1,1,000
471695,1,1,000
471705,1,1,000
471715,1,1,000
471725,1,1,000
471735,1,1,000
471745,1,1,000
471755,1,1,000
471765,1,1,000
471775,0,1,000
471785,0,1,000
471795,0,1,000
471805,0,1,000
471815,0,1,000
471825,0,1,000
471835,0,1,000
471845,0,1,000
471855,0,1,000
471865,0,1,000
471875,0,1,000
471885,0,1,000
471895,0,1,000
471905,0,1,000
471915,0,1,000
471925,0,1,000
471935,0,1,000
471945,0,1,000
471955,0,1,000
471965,0,1,000
471975,0,1,000
471985,0,1,000
471995,0,1,000
472005,0,1,000
472015,0,1,000
472025,0,1,000
472035,0,1,000
472045,0,1,000
